Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-01-04 00:00:00+08:00,1.0707796019549916,1.1364865156180015,1.0707796019549916,1.1340527534484863,93434503,0.0,0.0
2006-01-05 00:00:00+08:00,1.1316194895739318,1.1656895820330677,1.1145841300292674,1.1486542224884033,98307441,0.0,0.0
2006-01-06 00:00:00+08:00,1.1510880993168264,1.1802912276061825,1.1194512783671131,1.1413536071777344,105471820,0.0,0.0
2006-01-09 00:00:00+08:00,1.1389204127203727,1.1510881102563717,1.1024165542309452,1.1267520189285278,92377634,0.0,0.0
2006-01-10 00:00:00+08:00,1.1267519494514633,1.1583888383766527,1.0975488923108556,1.1559550762176514,109921022,0.0,0.0
2006-01-11 00:00:00+08:00,1.1559551577465317,1.1681234820207018,1.1170180936074132,1.121885061264038,95543181,0.0,0.0
2006-01-12 00:00:00+08:00,1.119451289005993,1.1389204127203727,1.0975489599872197,1.1267520189285278,89419884,0.0,0.0
2006-01-13 00:00:00+08:00,1.1243187543153919,1.1243187543153919,1.0683458446897864,1.0829473733901978,132833443,0.0,0.0
2006-01-16 00:00:00+08:00,1.0829472247331744,1.0829472247331744,1.039142575019458,1.0513108968734741,136621276,0.0,0.0
2006-01-17 00:00:00+08:00,1.0513109489087917,1.1072833662423442,1.0464434249746644,1.0805140733718872,100616383,0.0,0.0
2006-01-18 00:00:00+08:00,1.0805141632321213,1.1121504256631158,1.0780803314370748,1.1048496961593628,95896231,0.0,0.0
2006-01-19 00:00:00+08:00,1.1048497549978817,1.1364865761183325,1.0975489554797457,1.1194512844085693,148604328,0.0,0.0
2006-01-20 00:00:00+08:00,1.1267518479351648,1.129185679500467,1.0829472661708888,1.107283353805542,69625324,0.0,0.0
2006-01-23 00:00:00+08:00,1.1072834583288287,1.1243187491313813,1.0975488970300293,1.1048496961593628,83337868,0.0,0.0
2006-01-24 00:00:00+08:00,1.1072836326583246,1.2021936185287003,1.0926821017263895,1.1656898260116577,150104402,0.0,0.0
2006-01-25 00:00:00+08:00,1.1656897437787277,1.2240959330118286,1.1632559117721946,1.199759840965271,129317714,0.0,0.0
2006-02-06 00:00:00+08:00,1.2070605108315235,1.3190059224080077,1.1948928824674758,1.3068381547927856,161201623,0.0,0.0
2006-02-07 00:00:00+08:00,1.3092714326222838,1.3238728930430494,1.2459982053803418,1.277635097503662,137321378,0.0,0.0
2006-02-08 00:00:00+08:00,1.2752010728240177,1.2946696373601305,1.2532988158761316,1.280068039894104,83123572,0.0,0.0
2006-02-09 00:00:00+08:00,1.2800681606678503,1.2800681606678503,1.2216620437954657,1.2313966751098633,101442991,0.0,0.0
2006-02-10 00:00:00+08:00,1.2289630850851143,1.2630336747605662,1.207060682509062,1.2557330131530762,81035112,0.0,0.0
2006-02-13 00:00:00+08:00,1.255732664944416,1.263033324527468,1.2119280111903261,1.241131067276001,68210287,0.0,0.0
2006-02-14 00:00:00+08:00,1.2411310937132345,1.3044043136210632,1.2240958032364457,1.3019704818725586,121691126,0.0,0.0
2006-02-15 00:00:00+08:00,1.301970713783331,1.3701114700744381,1.301970713783331,1.340908408164978,159118087,0.0,0.0
2006-02-16 00:00:00+08:00,1.3384744898435375,1.345775289663845,1.294669830172866,1.3068381547927856,86549006,0.0,0.0
2006-02-17 00:00:00+08:00,1.3044046044945163,1.365244563225376,1.2971038038767655,1.362810730934143,136786485,0.0,0.0
2006-02-20 00:00:00+08:00,1.365244195590677,1.4066150166143714,1.345775074266569,1.3676773309707642,158864289,0.0,0.0
2006-02-21 00:00:00+08:00,1.3603768406383794,1.3920137348004735,1.331173778663743,1.3847129344940186,122325285,0.0,0.0
2006-02-22 00:00:00+08:00,1.3822789282743289,1.3968803863267416,1.3530757336671995,1.3676773309707642,95560831,0.0,0.0
2006-02-23 00:00:00+08:00,1.3628104475357905,1.3652442793209048,1.3263065912892547,1.3506426811218262,96694339,0.0,0.0
2006-02-24 00:00:00+08:00,1.3506430250813275,1.3920138591779305,1.3433422241225406,1.3652446269989014,84674443,0.0,0.0
2006-02-27 00:00:00+08:00,1.3652440892525544,1.3701110558894039,1.3068378438386783,1.3190056085586548,114242174,0.0,0.0
2006-02-28 00:00:00+08:00,1.311705046879187,1.3336074450759554,1.2873689560486672,1.3287404775619507,76548424,0.0,0.0
2006-03-01 00:00:00+08:00,1.3287401958541059,1.3530755852694183,1.3214393980030341,1.3360408544540405,51305126,0.0,0.0
2006-03-02 00:00:00+08:00,1.3360411287023026,1.3384744035661507,1.2873689473694037,1.304404377937317,89221171,0.0,0.0
2006-03-03 00:00:00+08:00,1.3019707258881856,1.3360413132272797,1.2946699255301468,1.3263068199157715,73974583,0.0,0.0
2006-03-06 00:00:00+08:00,1.3214396593461262,1.3336074260857882,1.3044043681571063,1.3092713356018066,31515062,0.0,0.0
2006-03-07 00:00:00+08:00,1.3092710737430509,1.3092710737430509,1.260599459514237,1.263033151626587,76641081,0.0,0.0
2006-03-08 00:00:00+08:00,1.260599789999951,1.260599789999951,1.2046273632623241,1.2289628982543945,105947436,0.0,0.0
2006-03-09 00:00:00+08:00,1.2289627537375205,1.2459980439822655,1.2240957865625985,1.2265294790267944,44281749,0.0,0.0
2006-03-10 00:00:00+08:00,1.2265294790267944,1.2459980439822655,1.216794987672324,1.2265294790267944,38569072,0.0,0.0
2006-03-13 00:00:00+08:00,1.2338304255630672,1.3190059122211983,1.2338304255630672,1.3117051124572754,83965276,0.0,0.0
2006-03-14 00:00:00+08:00,1.311704973359626,1.3141388051081306,1.2849357484004038,1.3019704818725586,41955813,0.0,0.0
2006-03-15 00:00:00+08:00,1.3092713986820086,1.3336074903384938,1.2971036313561082,1.3311736583709717,55292232,0.0,0.0
2006-03-16 00:00:00+08:00,1.3336076911912857,1.355509954178918,1.3068383205402652,1.3433421850204468,98065672,0.0,0.0
2006-03-17 00:00:00+08:00,1.3457752119888826,1.3749782703334072,1.3287404775619507,1.3287404775619507,81210285,0.0,0.0
2006-03-20 00:00:00+08:00,1.3287404047553986,1.3993142844903739,1.3117049750060685,1.3895796537399292,102207820,0.0,0.0
2006-03-21 00:00:00+08:00,1.3920134758273999,1.452853420645341,1.379845709665664,1.4041812419891357,136884259,0.0,0.0
2006-03-22 00:00:00+08:00,1.4041811712362524,1.4771888785372689,1.387146438719314,1.4552866220474243,157942934,0.0,0.0
2006-03-23 00:00:00+08:00,1.4552865873906826,1.486923473319475,1.4431188221318152,1.4577202796936035,92889235,0.0,0.0
2006-03-24 00:00:00+08:00,1.4601540996340496,1.4723218647961382,1.4406849791189762,1.4431188106536865,86119828,0.0,0.0
2006-03-27 00:00:00+08:00,1.4431187756898447,1.520993445598491,1.4285171793468128,1.5185601711273193,119921877,0.0,0.0
2006-03-28 00:00:00+08:00,1.518560212558888,1.5867003939305173,1.5112595534393278,1.584267258644104,158158120,0.0,0.0
2006-03-29 00:00:00+08:00,1.5940014853322646,1.698646095548065,1.5745329181833136,1.611036777496338,267366446,0.0,0.0
2006-03-30 00:00:00+08:00,1.6061698019302781,1.6426736610650572,1.5501968187369248,1.586700677871704,175277160,0.0,0.0
2006-03-31 00:00:00+08:00,1.5818335272130326,1.6183373821256766,1.562364962410932,1.594001293182373,109945308,0.0,0.0
2006-04-03 00:00:00+08:00,1.5940013056357465,1.6864781379902463,1.5940013056357465,1.676743507385254,141657549,0.0,0.0
2006-04-04 00:00:00+08:00,1.6791771518260903,1.6840441184578945,1.6037356181290272,1.6548410654067993,168752704,0.0,0.0
2006-04-05 00:00:00+08:00,1.6548414102427673,1.7156813604665453,1.63050531875232,1.698646068572998,166698333,0.0,0.0
2006-04-06 00:00:00+08:00,1.7010795774235419,1.713247343351358,1.6621420301987548,1.6962120532989502,136942180,0.0,0.0
2006-04-07 00:00:00+08:00,1.6937789261684946,1.727848949435676,1.654841239501709,1.662142038345337,123389748,0.0,0.0
2006-04-10 00:00:00+08:00,1.6621420371587208,1.6621420371587208,1.5915680197237836,1.6329389810562134,160846924,0.0,0.0
2006-04-11 00:00:00+08:00,1.630504962559629,1.6889110680733583,1.6086025685536258,1.6743096113204956,166705243,0.0,0.0
2006-04-12 00:00:00+08:00,1.6791775738725314,1.681610709672128,1.6159037889795251,1.6232045888900757,117753252,0.0,0.0
2006-04-13 00:00:00+08:00,1.6183377800826262,1.630505549044079,1.5599316535605139,1.5696661472320557,121789855,0.0,0.0
2006-04-14 00:00:00+08:00,1.557497173385772,1.615903275612399,1.5550638991080425,1.60616934299469,72943545,0.0,0.0
2006-04-17 00:00:00+08:00,1.6013021668658762,1.6013021668658762,1.530728146186723,1.5526305437088013,149040004,0.0,0.0
2006-04-18 00:00:00+08:00,1.5526305531052917,1.5842674425516454,1.5088258970471926,1.576966643333435,143948208,0.0,0.0
2006-04-19 00:00:00+08:00,1.569665772558514,1.6767435063721288,1.55993128121056,1.6572750806808472,181307935,0.0,0.0
2006-04-20 00:00:00+08:00,1.6548410041641408,1.6670087684211972,1.6037355587776883,1.6183371543884277,130893213,0.0,0.0
2006-04-21 00:00:00+08:00,1.618337621035002,1.6548414813365788,1.5526307003423991,1.6232045888900757,111855943,0.0,0.0
